record_id,standard_code,record_type,title,machine_extraction_status,excerpt_count,reference_labels,extracted_text,issues,reviewer_decision,reviewer_notes
L3|7.4.3.2|L3-CES4-07|183,JR/T 0072—2020,measurement-unit,L3-CES4-07 测评单元,Extracted,1,L3-CES4-07,"测评单元（L3-CES4-07）
该测评单元包括以下要求：
a)   测评指标： 应具备过滤非法节点和伪造节点所发送的数据的能力。
b)   测评对象： 网关节点设备。
c)   测评实施包括以下内容：
1)   应核查是否具备过滤非法节点和伪造节点发送的数据的功能。
2)   应测试验证是否能够过滤非法节点和伪造节点发送的数据。
d)   单元判定： 如果 1）和 2）均为肯定 ，则符合本测评单元指标要求 ， 否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.2.1|L4-CNS1-01|197,JR/T 0072—2020,measurement-unit,L4-CNS1-01 测评单元,Extracted,1,L4-CNS1-01,"测评单元（L4-CNS1-01）
该测评单元包括以下要求：
a)   测评指标： 应保证网络设备的业务处理能力满足业务高峰期需要，如： 业务处理能力能满足业务高峰期需要的 50%以上 。（F4）
b)   测评对象： 路由器、 交换机、无线接入设备和防火墙等提供网络通信功能的设备或相关组件。
c)   测评实施包括以下内容：
1)   应核查业务高峰时期一段时间内主要网络设备的 CPU 使用率和内存使用率是否满足需要。
2)   应核查网络设备是否从未出现过因设备性能问题导致的宕机情况。
3)   应测试验证设备是否满足业务高峰期需求。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.2.1|L4-CNS1-02|197,JR/T 0072—2020,measurement-unit,L4-CNS1-02 测评单元,Extracted,1,L4-CNS1-02,"测评单元（L4-CNS1-02）
该测评单元包括以下要求：
a)   测评指标： 应保证网络各个部分的带宽满足业务高峰期需要。
b)   测评对象： 综合网管系统等。
c)   测评实施包括以下内容：
1)   应核查综合网管系统各通信链路带宽是否满足高峰时段的业务流量需要。
2)   应测试验证网络带宽是否满足业务高峰期需求。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.2.1|L4-CNS1-03|197,JR/T 0072—2020,measurement-unit,L4-CNS1-03 测评单元,Extracted,1,L4-CNS1-03,"测评单元（L4-CNS1-03）
该测评单元包括以下要求：
a)   测评指标： 应划分不同的网络区域，并按照方便管理和控制的原则为各网络区域分配地址。
b)   测评对象： 路由器、 交换机、无线接入设备和防火墙等提供网络通信功能的设备或相关组件。
c)   测评实施包括以下内容：
1)   应核查是否依据重要性、 部门等因素划分不同的网络区域。
2)   应核查相关网络设备配置信息，验证划分的网络区域是否与划分原则一致。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.2.1|L4-CNS1-04|198,JR/T 0072—2020,measurement-unit,L4-CNS1-04 测评单元,Extracted,1,L4-CNS1-04,"测评单元（L4-CNS1-04）
该测评单元包括以下要求：
a)   测评指标： 应避免将重要网络区域部署在边界处，重要网络区域与其他网络区域之间应采取可靠的技术隔离手段。
b)   测评对象： 网络拓扑。
c)   测评实施包括以下内容：
1)   应核查网络拓扑图是否与实际网络运行环境一致。
2)   应核查重要网络区域是否未部署在网络边界处。
3)   应核查重要网络区域与其他网络区域之间是否采取可靠的技术隔离手段，如网闸、 防火墙和设备访问控制列表（ACL）等。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.2.1|L4-CNS1-05|198,JR/T 0072—2020,measurement-unit,L4-CNS1-05 测评单元,Extracted,1,L4-CNS1-05,"测评单元（L4-CNS1-05）
该测评单元包括以下要求：
a)   测评指标： 应提供通信线路、 关键网络设备和关键计算设备的硬件冗余，保证系统的可用性，双线路设计时，宜由不同的电信运营商提供 。（F4）
b)   测评对象： 网络管理员和网络拓扑。
c)   测评实施包括以下内容：
1)   应核查是否有关键网络设备、 安全设备和关键计算设备的硬件冗余（主备或双活等）和通信线路冗余。
2)   应核查通信线路是否由不同电信运营商提供。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.2.1|L4-CNS1-06|198,JR/T 0072—2020,measurement-unit,L4-CNS1-06 测评单元,Extracted,1,L4-CNS1-06,"测评单元（L4-CNS1-06）
该测评单元包括以下要求：
a)   测评指标： 应按照业务服务的重要程度分配带宽，优先保障重要业务。
b)   测评对象： 路由器、 交换机和流量控制设备等提供带宽控制功能的设备或相关组件。
c)   测评实施： 应核查带宽控制设备是否按照业务服务的重要程度配置并启用了带宽策略。
d)   单元判定： 如果以上测评实施内容为肯定 ，则符合本测评单元指标要求，否则不符合本测评单元指标要求。",,,
L4|8.1.2.1|L4-CNS1-07|198,JR/T 0072—2020,measurement-unit,L4-CNS1-07 测评单元,Extracted,1,L4-CNS1-07,"测评单元（L4-CNS1-07）
该测评单元包括以下要求：
a)   测评指标： 应使用前置设备实现跨机构联网系统与入网金融机构业务主机系统的隔离， 防止外部系统直接对入网金融机构业务主机的访问和操作 。（F4）
b)   测评对象： 路由器、 交换机和流量控制设备等提供带宽控制功能的设备或相关组件。
c)   测评实施包括以下内容：
1)   应核查是否使用前置设备实现跨机构联网系统与入网金融机构业务主机系统的隔离。
2)   应测试验证前置设备是否能够防止外部系统直接对入网金融机构业务主机进行访问和操作。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.2.1|L4-CNS1-08|198,JR/T 0072—2020,measurement-unit,L4-CNS1-08 测评单元,Extracted,1,L4-CNS1-08,"测评单元（L4-CNS1-08）
该测评单元包括以下要求：
a)   测评指标： 应使用专用网络用于金融机构间的重要信息交换，与公用数据网络隔离 。（F4）
b)   测评对象： 路由器、 交换机和流量控制设备等提供带宽控制功能的设备或相关组件。
c)   测评实施： 应核查是否使用与公用数据网络隔离的专用网络用于金融机构间的重要信息交换。
d)   单元判定： 如果以上测评实施内容为肯定 ，则符合本测评单元指标要求，否则不符合本测评单元指标要求。",,,
L4|8.1.2.1|L4-CNS1-09|199,JR/T 0072—2020,measurement-unit,L4-CNS1-09 测评单元,Extracted,1,L4-CNS1-09,"测评单元（L4-CNS1-09）
该测评单元包括以下要求：
a)   测评指标： 机构应至少通过两条主干链路接入跨机构交易交换网络，并可根据实际情况选择使用专用的通信链路 。 两条主干链路应具有不同的路由 ， 当一条链路发生异常时 ，另一条链路应能承载全部的交易数据 。（F4）
b)   测评对象： 路由器、 交换机和流量控制设备等提供带宽控制功能的设备或相关组件。
c)   测评实施包括以下内容：
1)   应核查机构是否至少通过两条主干链路接入跨机构交易交换网络，是否可根据实际情况选择使用专用的通信链路。
2)   应核查两条主干链路是否具有不同的路由。
3)   应核查当一条链路发生异常时，另一条链路是否能承载全部的交易数据。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.2.2|L4-CNS1-10|199,JR/T 0072—2020,measurement-unit,L4-CNS1-10 测评单元,Extracted,1,L4-CNS1-10,"测评单元（L4-CNS1-10）
该测评单元包括以下要求：
a)   测评指标： 应采用密码技术保证通信过程中数据的完整性，并按照国家密码管理部门与行业有关要求使用密码算法 。（F4）
b)   测评对象： 提供密码技术功能的设备或组件。
c)   测评实施包括以下内容：
1)   应核查是否在数据传输过程中使用密码技术来保证其完整性。
2)   应核查完整性措施所使用的密码算法是否符合国家密码管理部门与行业有关要求。
3)   应测试验证密码技术设备或组件能否保证通信过程中数据的完整性。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.2.2|L4-CNS1-11|199,JR/T 0072—2020,measurement-unit,L4-CNS1-11 测评单元,Extracted,1,L4-CNS1-11,"测评单元（L4-CNS1-11）
该测评单元包括以下要求：
a)   测评指标： 应采用密码技术保证通信过程中数据的保密性，并按照国家密码管理部门与行业有关要求使用密码算法 。（F4）
b)   测评对象： 提供密码技术功能的设备或组件。
c)   测评实施包括以下内容：
1)   应核查是否在通信过程中采取保密措施，具体采用哪些技术措施。
2)   应核查保密技术措施使用的密码算法是否符合国家密码管理部门与行业有关要求。
3)   应测试验证在通信过程中是否对数据进行加密。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.2.2|L4-CNS1-12|199,JR/T 0072—2020,measurement-unit,L4-CNS1-12 测评单元,Extracted,1,L4-CNS1-12,"测评单元（L4-CNS1-12）
该测评单元包括以下要求：
a)   测评指标： 应在通信前基于密码技术对通信的双方进行验证或认证。
b)   测评对象： 提供密码技术功能的设备或组件。
c)   测评实施： 应核查是否能在通信双方建立连接之前利用密码技术进行会话初始化验证或认证。
d)   单元判定： 如果以上测评实施内容为肯定 ，则符合本测评单元指标要求，否则不符合本测评单元指标要求。",,,
L4|8.1.2.2|L4-CNS1-13|200,JR/T 0072—2020,measurement-unit,L4-CNS1-13 测评单元,Extracted,1,L4-CNS1-13,"测评单元（L4-CNS1-13）
该测评单元包括以下要求：
a)   测评指标： 应基于硬件密码模块对重要通信过程进行密码运算和密钥管理。
b)   测评对象： 提供密码技术功能的设备或组件。
c)   测评实施包括以下内容：
1)   应核查是否基于硬件密码模块产生密钥并进行密码运算。
2)   应核查相关产品是否获得有效的国家密码管理主管部门规定的检测报告或密码产品型号证书。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.3.1|L4-ABS1-01|200,JR/T 0072—2020,measurement-unit,L4-ABS1-01 测评单元,Extracted,1,L4-ABS1-01,"测评单元（L4-ABS1-01）
该测评单元包括以下要求：
a)   测评指标： 应保证跨越边界的访问和数据流通过边界设备提供的受控接口进行通信。
b)   测评对象： 网闸、 防火墙、 路由器、 交换机和无线接入网关设备等提供访问控制功能的设备或相关组件。
c)   测评实施包括以下内容：
1)   应核查在网络边界处是否部署访问控制设备。
2)   应核查设备配置信息是否指定端口进行跨越边界的网络通信，指定端口是否配置并启用了安全策略。
3)   应采用其他技术手段（如非法无线网络设备定位、 核查设备配置信息等）核查或测试验证是否不存在其他未受控端口进行跨越边界的网络通信。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.3.1|L4-ABS1-02|200,JR/T 0072—2020,measurement-unit,L4-ABS1-02 测评单元,Extracted,1,L4-ABS1-02,"测评单元（L4-ABS1-02）
该测评单元包括以下要求：
a)   测评指标： 应能够对非授权设备私自联到内部网络的行为进行检查或限制。
b)   测评对象： 终端管理系统或相关设备。
c)   测评实施包括以下内容：
1)   应核查是否采用技术措施防止非授权设备接入内部网络。
2)   应核查所有路由器和交换机等相关设备闲置端口是否均已关闭。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.3.1|L4-ABS1-03|201,JR/T 0072—2020,measurement-unit,L4-ABS1-03 测评单元,Extracted,1,L4-ABS1-03,"测评单元（L4-ABS1-03）
该测评单元包括以下要求：
a)   测评指标： 应能够对内部用户非授权联到外部网络的行为进行检查或限制。
b)   测评对象： 终端管理系统或相关设备。
c)   测评实施： 应核查是否采用技术措施防止内部用户存在非法外联行为。
d)   单元判定： 如果以上测评实施内容为肯定 ，则符合本测评单元指标要求，否则不符合本测评单元指标要求。",,,
L4|8.1.3.1|L4-ABS1-05|201,JR/T 0072—2020,measurement-unit,L4-ABS1-05 测评单元,Extracted,1,L4-ABS1-05,"测评单元（L4-ABS1-05）
该测评单元包括以下要求：
a)   测评指标： 应能够在发现非授权设备私自联到内部网络的行为或内部用户非授权联到外部网络的行为时，对其进行有效阻断。
b)   测评对象： 终端管理系统或相关设备。
c)   测评实施包括以下内容：
1)   应核查是否采用技术措施能够对非授权设备接入内部网络的行为进行有效阻断。
2)   应核查是否采用技术措施能够对内部用户非授权联到外部网络的行为进行有效阻断。
3)   应测试验证是否能够对非授权设备私自联到内部网络的行为或内部用户非授权联到外部网络的行为进行有效阻断。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.3.2|L4-ABS1-07|202,JR/T 0072—2020,measurement-unit,L4-ABS1-07 测评单元,Extracted,1,L4-ABS1-07,"测评单元（L4-ABS1-07）
该测评单元包括以下要求：
a)   测评指标： 应在网络边界或区域之间根据访问控制策略设置访问控制规则，默认情况下除允许通信外受控接口拒绝所有通信。
b)   测评对象： 网闸、 防火墙、 路由器、 交换机和无线接入网关设备等提供访问控制功能的设备或相关组件。
c)   测评实施包括以下内容：
1)   应核查在网络边界或区域之间是否部署访问控制设备并启用访问控制策略。
2)   应核查设备的最后一条访问控制策略是否为禁止所有网络通信。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.3.2|L4-ABS1-08|202,JR/T 0072—2020,measurement-unit,L4-ABS1-08 测评单元,Extracted,1,L4-ABS1-08,"测评单元（L4-ABS1-08）
该测评单元包括以下要求：
a)   测评指标： 应删除多余或无效的访问控制规则，优化访问控制列表，并保证访问控制规则数量最小化。
b)   测评对象： 网闸、 防火墙、 路由器、 交换机和无线接入网关设备等提供访问控制功能的设备或相关组件。
c)   测评实施包括以下内容：
1)   应核查是否不存在多余或无效的访问控制策略。
2)   应核查不同的访问控制策略之间的逻辑关系及前后排列顺序是否合理。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.3.2|L4-ABS1-09|202,JR/T 0072—2020,measurement-unit,L4-ABS1-09 测评单元,Extracted,1,L4-ABS1-09,"测评单元（L4-ABS1-09）
该测评单元包括以下要求：
a)   测评指标：应对源地址、 目的地址、源端口、 目的端口和协议等进行检查， 以允许/拒绝数据包进出。
b)   测评对象： 网闸、 防火墙、 路由器、 交换机和无线接入网关设备等提供访问控制功能的设备或相关组件。
c)   测评实施包括以下内容：
1)   应核查设备的访问控制策略中是否设定了源地址、 目的地址、源端口、 目的端口和协议等相关配置参数。
2)   应测试验证访问控制策略中设定的相关配置参数是否有效。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.3.2|L4-ABS1-11|203,JR/T 0072—2020,measurement-unit,L4-ABS1-11 测评单元,Extracted,1,L4-ABS1-11,"测评单元（L4-ABS1-11）
该测评单元包括以下要求：
a)   测评指标： 应在网络边界通过通信协议转换或通信协议隔离等方式进行数据交换。
b)   测评对象： 网闸等提供通信协议转换或通信协议隔离功能的设备或相关组件。
c)   测评实施包括以下内容：
1)   应核查是否采取通信协议转换或通信协议隔离等方式进行数据交换。
2)   应通过发送带通用协议的数据等测试方式，测试验证设备是否能够有效阻断。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.3.2|L4-ABS1-12|203,JR/T 0072—2020,measurement-unit,L4-ABS1-12 测评单元,Extracted,1,L4-ABS1-12,"测评单元（L4-ABS1-12）
该测评单元包括以下要求：
a)   测评指标： 应对网络设备系统自带的服务端口进行梳理，关掉不必要的系统服务端口 ，并建立相应的端口开放审批制度 。（F4）
b)   测评对象： 网闸等提供通信协议转换或通信协议隔离功能的设备或相关组件。
c)   测评实施包括以下内容：
1)   应核查是否梳理网络设备自带端口，并关闭不必要端口。
2)   应核查是否制定端口开放审批制度。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.3.2|L4-ABS1-13|203,JR/T 0072—2020,measurement-unit,L4-ABS1-13 测评单元,Extracted,1,L4-ABS1-13,"测评单元（L4-ABS1-13）
该测评单元包括以下要求：
a)   测评指标： 应每季度检查并锁定或撤销网络设备中不必要的用户账号 。（F4）
b)   测评对象： 网闸等提供通信协议转换或通信协议隔离功能的设备或相关组件。
c)   测评实施： 应核查是否按季度检查并锁定或撤销网络设备中不必要的用户账号。
d)   单元判定： 如果以上测评实施内容为肯定，则符合本测评单元指标要求，否则不符合本测评单元指标要求。",,,
L4|8.1.3.3|L4-ABS1-14|203,JR/T 0072—2020,measurement-unit,L4-ABS1-14 测评单元,Extracted,1,L4-ABS1-14,"测评单元（L4-ABS1-14）
该测评单元包括以下要求：
a)   测评指标： 应在关键网络节点处检测、 防止或限制从外部发起的网络攻击行为。
b)   测评对象：抗 APT 攻击系统、网络回溯系统、威胁情报检测系统、抗 DDoS 攻击系统和入侵保护系统或相关组件。
c)   测评实施包括以下内容：
1)   应核查相关系统或组件是否能够检测从外部发起的网络攻击行为。
2)   应核查相关系统或组件的规则库版本或威胁情报库是否已经更新到最新版本。
3)   应核查相关系统或组件的配置信息或安全策略是否能够覆盖网络所有关键节点。
4)   应测试验证相关系统或组件的配置信息或安全策略是否有效。
d)   单元判定： 如果 1）～4）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.3.3|L4-ABS1-15|204,JR/T 0072—2020,measurement-unit,L4-ABS1-15 测评单元,Extracted,1,L4-ABS1-15,"测评单元（L4-ABS1-15）
该测评单元包括以下要求：
a)   测评指标： 应在关键网络节点处检测、 防止或限制从内部发起的网络攻击行为。
b)   测评对象：抗 APT 攻击系统、网络回溯系统、威胁情报检测系统、抗 DDoS 攻击系统和入侵保护系统或相关组件。
c)   测评实施包括以下内容：
1)   应核查相关系统或组件是否能够检测到从内部发起的网络攻击行为。
2)   应核查相关系统或组件的规则库版本或威胁情报库是否已经更新到最新版本。
3)   应核查相关系统或组件的配置信息或安全策略是否能够覆盖网络所有关键节点。
4)   应测试验证相关系统或组件的配置信息或安全策略是否有效。
d)   单元判定： 如果 1）～4）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.3.3|L4-ABS1-16|204,JR/T 0072—2020,measurement-unit,L4-ABS1-16 测评单元,Extracted,1,L4-ABS1-16,"测评单元（L4-ABS1-16）
该测评单元包括以下要求：
a)   测评指标： 应采取技术措施对网络行为进行分析，实现对网络攻击特别是新型网络攻击行为的分析。
b)   测评对象： 抗 APT 攻击系统、 网络回溯系统和威胁情报检测系统或相关组件。
c)   测评实施包括以下内容：
1)   应核查是否部署相关系统或组件对新型网络攻击进行检测和分析。
2)   应测试验证是否对网络行为进行分析，实现对网络攻击特别是未知的新型网络攻击的检测和分析。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.3.3|L4-ABS1-17|204,JR/T 0072—2020,measurement-unit,L4-ABS1-17 测评单元,Extracted,1,L4-ABS1-17,"测评单元（L4-ABS1-17）
该测评单元包括以下要求：
a)   测评指标： 当检测到攻击行为时，记录攻击源 IP、攻击类型、攻击目标、攻击时间，在发生严重入侵事件时应提供报警。
b)   测评对象：抗 APT 攻击系统、网络回溯系统、威胁情报检测系统、抗 DDoS 攻击系统和入侵保护系统或相关组件。
c)   测评实施包括以下内容：
1)   应核查相关系统或组件的记录是否包括攻击源 IP、攻击类型、攻击目标、攻击时间等相关内容。
2)   应测试验证相关系统或组件的报警策略是否有效。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.3.3|L4-ABS1-18|204,JR/T 0072—2020,measurement-unit,L4-ABS1-18 测评单元,Extracted,1,L4-ABS1-18,"测评单元（L4-ABS1-18）
该测评单元包括以下要求：
a)   测评指标： 应采取技术手段对高级持续威胁进行监测、 发现 。（F4）
b)   测评对象：抗 APT 攻击系统、网络回溯系统、威胁情报检测系统、抗 DDoS 攻击系统和入侵保护系统或相关组件。
c)   测评实施： 应核查相关系统或组件是否采取技术手段对高级持续威胁进行监测、 发现。
d)   单元判定： 如果以上测评实施内容为肯定，则符合本测评单元指标要求，否则不符合本测评单元指标要求。",,,
L4|8.1.3.3|L4-ABS1-19|204,JR/T 0072—2020,measurement-unit,L4-ABS1-19 测评单元,Extracted,1,L4-ABS1-19,"测评单元（L4-ABS1-19）
该测评单元包括以下要求：
a)   测评指标： 入侵检测的管理系统应做到分级管理，对系统的部署做到逐级分布 。（F4）
b)   测评对象：抗 APT 攻击系统、网络回溯系统、威胁情报检测系统、抗 DDoS 攻击系统和入侵保护系统或相关组件。
c)   测评实施包括以下内容：
1)   应核查入侵检测的管理系统是否做到分级管理。
2)   应核查对系统的部署是否做到逐级分布。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.3.3|L4-ABS1-20|205,JR/T 0072—2020,measurement-unit,L4-ABS1-20 测评单元,Extracted,1,L4-ABS1-20,"测评单元（L4-ABS1-20）
该测评单元包括以下要求：
a)   测评指标： 应采用联动防护机制，及时识别网络攻击行为，并实现快速处置 。（F4）
b)   测评对象：抗 APT 攻击系统、网络回溯系统、威胁情报检测系统、抗 DDoS 攻击系统和入侵保护系统或相关组件。
c)   测评实施： 应核查是否采用联动防护机制及时识别网络攻击行为，并实现快速处置。
d)   单元判定： 如果以上测评实施内容为肯定，则符合本测评单元指标要求，否则不符合本测评单元指标要求。",,,
L4|8.1.3.4|L4-ABS1-21|205,JR/T 0072—2020,measurement-unit,L4-ABS1-21 测评单元,Extracted,1,L4-ABS1-21,"测评单元（L4-ABS1-21）
该测评单元包括以下要求：
a)   测评指标： 应在关键网络节点处对恶意代码进行检测和清除，并维护恶意代码防护机制的升级和更新。
b)   测评对象： 防病毒网关和 UTM 等提供防恶意代码功能的系统或相关组件。
c)   测评实施包括以下内容：
1)   应核查在关键网络节点处是否部署防恶意代码产品等技术措施。
2)   应核查防恶意代码产品运行是否正常，恶意代码库是否已经更新到最新。
3)   应测试验证相关系统或组件的安全策略是否有效。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.3.4|L4-ABS1-22|205,JR/T 0072—2020,measurement-unit,L4-ABS1-22 测评单元,Extracted,1,L4-ABS1-22,"测评单元（L4-ABS1-22）
该测评单元包括以下要求：
a)   测评指标： 应在关键网络节点处对垃圾邮件进行检测和防护，并维护垃圾邮件防护机制的升级和更新。
b)   测评对象： 防垃圾邮件网关等提供防垃圾邮件功能的系统或相关组件。
c)   测评实施包括以下内容：
1)   应核查在关键网络节点处是否部署了防垃圾邮件产品等技术措施。
2)   应核查防垃圾邮件产品运行是否正常， 防垃圾邮件规则库是否已经更新到最新。
3)   应测试验证相关系统或组件的安全策略是否有效。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.3.5|L4-ABS1-23|205,JR/T 0072—2020,measurement-unit,L4-ABS1-23 测评单元,Extracted,1,L4-ABS1-23,"测评单元（L4-ABS1-23）
该测评单元包括以下要求：
a)   测评指标： 应在网络边界、 重要网络节点进行安全审计，审计覆盖到每个用户，对重要的用户行为和重要安全事件进行审计。
b)   测评对象： 综合安全审计系统等。
c)   测评实施包括以下内容：
1)   应核查是否部署了综合安全审计系统或类似功能的系统平台。
2)   应核查安全审计范围是否覆盖到每个用户。
3)   应核查是否对重要的用户行为和重要安全事件进行了审计。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.3.5|L4-ABS1-24|206,JR/T 0072—2020,measurement-unit,L4-ABS1-24 测评单元,Extracted,1,L4-ABS1-24,"测评单元（L4-ABS1-24）
该测评单元包括以下要求：
a)   测评指标： 应记录无线网络接入行为，形成日志进行留存，保存时间不少于 6 个月 。（F4）
b)   测评对象： 综合安全审计系统等。
c)   测评实施包括以下内容：
1)   应核查是否有记录无线网络接入行为，并形成日志进行留存。
2)   应核查日志保存时间不少于 6 个月。
d)   单元判定：如果 1）和 2）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.3.5|L4-ABS1-25|206,JR/T 0072—2020,measurement-unit,L4-ABS1-25 测评单元,Extracted,1,L4-ABS1-25,"测评单元（L4-ABS1-25）
该测评单元包括以下要求：
a)   测评指标： 审计记录应包括事件的日期和时间、 用户、事件类型、事件是否成功及其他与审计相关的信息。
b)   测评对象： 综合安全审计系统等。
c)   测评实施： 应核查审计记录信息是否包括事件的日期和时间、 用户、事件类型、事件是否成功及其他与审计相关的信息。
d)   单元判定： 如果以上测评实施内容为肯定 ，则符合本测评单元指标要求，否则不符合本测评单元指标要求。",,,
L4|8.1.3.5|L4-ABS1-26|206,JR/T 0072—2020,measurement-unit,L4-ABS1-26 测评单元,Extracted,1,L4-ABS1-26,"测评单元（L4-ABS1-26）
该测评单元包括以下要求：
a)   测评指标： 应对审计记录进行保护，定期备份，避免受到未预期的删除、修改或覆盖等，审计记录保存时间不少于 6 个月 。（F4）
b)   测评对象： 综合安全审计系统等。
c)   测评实施包括以下内容：
1)   应核查是否采取了技术措施能够对审计记录进行保护。
2)   应核查是否采取技术措施对审计记录进行定期备份。
3)   应核查审计记录保存时间是否不少于 6 个月。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
L4|8.1.3.5|L4-ABS1-27|206,JR/T 0072—2020,measurement-unit,L4-ABS1-27 测评单元,Extracted,1,L4-ABS1-27,"测评单元（L4-ABS1-27）
该测评单元包括以下要求：
a)   测评指标： 所有的审计手段需要具备统一的时间戳，保持审计的时间标记一致 。（F4）
b)   测评对象： 综合安全审计系统等。
c)   测评实施包括以下内容：
1)   应访谈网络安全管理员是否采用了技术手段进行网络设备时钟同步。
2)   应核查是否所有的审计手段都具备统一的时间戳。
3)   应抽查相关网络设备，核查是否时间一致。
d)   单元判定： 如果 1）～3）均为肯定，则符合本测评单元指标要求，否则不符合本测评单元指标要求。",,,
L4|8.1.4.1|L4-CES1-01|207,JR/T 0072—2020,measurement-unit,L4-CES1-01 测评单元,Extracted,1,L4-CES1-01,"测评单元（L4-CES1-01）
该测评单元包括以下要求：
a)   测评指标： 应对登录的用户进行身份标识和鉴别，身份标识具有唯一性 ，应实现身份鉴别信息防窃取和防重用 。静态口令应在 8 位以上 ，由字母、数字 、符号等混合组成 ，至少每 90 天更换口令一次 ，不允许新设定的口令与前三次旧口令相同 。 应用系统用户口令应在满足口令复杂度要求的基础上定期更换 。（F4）
b)   测评对象： 终端和服务器等设备中的操作系统（包括宿主机和虚拟机操作系统） 、 网络设备（包括虚拟网络设备） 、 安全设备（包括虚拟安全设备） 、 移动终端、 移动终端管理系统、 移动终端管理客户端、 感知节点设备、 网关节点设备、控制设备、业务应用系统、 数据库管理系统、 中间件和系统管理软件及系统设计文档等。
c)   测评实施包括以下内容：
1)   应核查用户在登录时是否采用了身份鉴别措施。
2)   应核查用户列表确认用户身份标识是否具有唯一性。
3)   应核查用户配置信息或测试验证是否不存在空口令用户。
4)   应核查用户身份鉴别信息是否具有防窃取和防重用措施。
5)   应核查除应用系统用户以外的用户静态口令是否在 8 位以上， 由字母、 数字、 符号等混合组成并至少每90 天更换一次，不允许新设定的口令与前三次旧口令相同。
6)   应核查应用系统用户静态口令是否满足 8 位以上，由字母、数字、符号混合组成并定期更换。
d)   单元判定： 如果 1）～6）均为肯定，则符合本测评单元指标要求，否则不符合或部分符合本测评单元指标要求。",,,
